agent_id,x,y,time_step
4,44,9,117
4,44,9,118
4,44,9,119
4,44,9,120
4,44,9,121
4,44,9,122
4,44,9,123
4,44,9,124
4,44,9,125
5,73,31,0
5,73,32,1
5,73,33,2
5,72,33,3
5,71,33,4
5,70,33,5
5,70,34,6
5,70,35,7
5,69,35,8
5,69,36,9
5,69,37,10
5,69,38,11
5,69,39,12
5,68,39,13
5,67,39,14
5,66,39,15
5,66,40,16
5,65,40,17
5,65,41,18
5,65,42,19
5,65,43,20
5,64,43,21
5,64,44,22
5,63,44,23
5,62,44,24
5,62,45,25
5,62,46,26
5,62,47,27
5,62,48,28
5,62,49,29
5,61,49,30
5,61,50,31
5,61,51,32
5,61,52,33
5,60,52,34
5,59,52,35
5,58,52,36
5,57,52,37
5,57,53,38
5,56,53,39
5,56,54,40
5,55,54,41
5,54,54,42
5,54,55,43
5,53,55,44
5,52,55,45
5,51,55,46
5,50,55,47
5,49,55,48
5,48,55,49
5,47,55,50
5,46,55,51
5,46,56,52
5,45,56,53
5,44,56,54
5,43,56,55
5,43,57,56
5,43,58,57
5,42,58,58
5,42,59,59
5,42,60,60
5,41,60,61
5,40,60,62
5,39,60,63
5,38,60,64
5,37,60,65
5,36,60,66
5,35,60,67
5,35,61,68
5,34,61,69
5,33,61,70
5,32,61,71
5,32,62,72
5,31,62,73
5,30,62,74
5,30,63,75
5,29,63,76
5,28,63,77
5,27,63,78
5,26,63,79
5,26,64,80
5,25,64,81
5,24,64,82
5,23,64,83
5,22,64,84
5,22,65,85
5,21,65,86
5,20,65,87
5,19,65,88
5,19,66,89
5,18,66,90
5,17,66,91
5,16,66,92
5,15,66,93
5,15,67,94
5,14,67,95
5,13,67,96
5,13,68,97
5,12,68,98
5,11,68,99
5,11,67,100
5,10,67,101
5,10,68,102
5,10,69,103
5,10,70,104
5,9,70,105
5,8,70,106
5,8,69,107
5,7,69,108
5,6,69,109
5,5,69,110
5,5,69,111
5,5,69,112
5,5,69,113
5,5,69,114
5,5,69,115
5,5,69,116
5,5,69,117
5,5,69,118
5,5,69,119
5,5,69,120
5,5,69,121
5,5,69,122
5,5,69,123
5,5,69,124
5,5,69,125
6,1,30,0
6,2,30,1
6,3,30,2
6,4,30,3
6,5,30,4
6,6,30,5
6,7,30,6
6,8,30,7
6,9,30,8
6,10,30,9
6,11,30,10
6,12,30,11
6,13,30,12
6,14,30,13
6,15,30,14
6,15,31,15
6,16,31,16
6,16,32,17
6,17,32,18
6,18,32,19
6,19,32,20
6,20,32,21
6,21,32,22
6,22,32,23
6,23,32,24
6,23,31,25
6,24,31,26
6,25,31,27
6,26,31,28
6,27,31,29
6,28,31,30
6,29,31,31
6,30,31,32
6,31,31,33
6,31,32,34
6,31,33,35
6,32,33,36
6,33,33,37
6,34,33,38
6,35,33,39
6,35,33,40
6,35,33,41
6,35,33,42
6,35,33,43
6,35,33,44
6,35,33,45
6,35,33,46
6,35,33,47
6,35,33,48
6,35,33,49
6,35,33,50
6,35,33,51
6,35,33,52
6,35,33,53
6,35,33,54
6,35,33,55
6,35,33,56
6,35,33,57
6,35,33,58
6,35,33,59
6,35,33,60
6,35,33,61
6,35,33,62
6,35,33,63
6,35,33,64
6,35,33,65
6,35,33,66
6,35,33,67
6,35,33,68
6,35,33,69
6,35,33,70
6,35,33,71
6,35,33,72
6,35,33,73
6,35,33,74
6,35,33,75
6,35,33,76
6,35,33,77
6,35,33,78
6,35,33,79
6,35,33,80
6,35,33,81
6,35,33,82
6,35,33,83
6,35,33,84
6,35,33,85
6,35,33,86
6,35,33,87
6,35,33,88
6,35,33,89
6,35,33,90
6,35,33,91
6,35,33,92
6,35,33,93
6,35,33,94
6,35,33,95
6,35,33,96
6,35,33,97
6,35,33,98
6,35,33,99
6,35,33,100
6,35,33,101
6,35,33,102
6,35,33,103
6,35,33,104
6,35,33,105
6,35,33,106
6,35,33,107
6,35,33,108
6,35,33,109
6,35,33,110
6,35,33,111
6,35,33,112
6,35,33,113
6,35,33,114
6,35,33,115
6,35,33,116
6,35,33,117
6,35,33,118
6,35,33,119
6,35,33,120
6,35,33,121
6,35,33,122
6,35,33,123
6,35,33,124
6,35,33,125
7,50,40,0
7,50,39,1
7,50,38,2
7,49,38,3
7,48,38,4
7,48,37,5
7,47,37,6
7,46,37,7
7,46,36,8
7,45,36,9
7,44,36,10
7,44,35,11
7,44,34,12
7,44,33,13
7,43,33,14
7,42,33,15
7,41,33,16
7,40,33,17
7,40,32,18
7,39,32,19
7,38,32,20
7,37,32,21
7,37,31,22
7,37,30,23
7,36,30,24
7,35,30,25
7,35,29,26
7,35,28,27
7,35,27,28
7,34,27,29
7,34,26,30
7,34,25,31
7,34,24,32
7,34,23,33
7,34,22,34
7,34,21,35
7,33,21,36
7,33,20,37
7,33,19,38
7,33,18,39
7,32,18,40
7,32,17,41
7,31,17,42
7,30,17,43
7,29,17,44
7,29,16,45
7,29,15,46
7,28,15,47
7,28,15,48
7,28,15,49
7,28,15,50
7,28,15,51
7,28,15,52
7,28,15,53
7,28,15,54
7,28,15,55
7,28,15,56
7,28,15,57
7,28,15,58
7,28,15,59
7,28,15,60
7,28,15,61
7,28,15,62
7,28,15,63
7,28,15,64
7,28,15,65
7,28,15,66
7,28,15,67
7,28,15,68
7,28,15,69
7,28,15,70
7,28,15,71
7,28,15,72
7,28,15,73
7,28,15,74
7,28,15,75
7,28,15,76
7,28,15,77
7,28,15,78
7,28,15,79
7,28,15,80
7,28,15,81
7,28,15,82
7,28,15,83
7,28,15,84
7,28,15,85
7,28,15,86
7,28,15,87
7,28,15,88
7,28,15,89
7,28,15,90
7,28,15,91
7,28,15,92
7,28,15,93
7,28,15,94
7,28,15,95
7,28,15,96
7,28,15,97
7,28,15,98
7,28,15,99
7,28,15,100
7,28,15,101
7,28,15,102
7,28,15,103
7,28,15,104
7,28,15,105
7,28,15,106
7,28,15,107
7,28,15,108
7,28,15,109
7,28,15,110
7,28,15,111
7,28,15,112
7,28,15,113
7,28,15,114
7,28,15,115
7,28,15,116
7,28,15,117
7,28,15,118
7,28,15,119
7,28,15,120
7,28,15,121
7,28,15,122
7,28,15,123
7,28,15,124
7,28,15,125
8,72,55,0
8,71,55,1
8,71,54,2
8,71,53,3
8,70,53,4
8,69,53,5
8,69,52,6
8,69,51,7
8,68,51,8
8,68,50,9
8,68,49,10
8,68,48,11
8,68,47,12
8,68,46,13
8,68,45,14
8,68,44,15
8,68,43,16
8,67,43,17
8,66,43,18
8,66,42,19
8,65,42,20
8,64,42,21
8,64,41,22
8,64,40,23
8,64,39,24
8,63,39,25
8,63,38,26
8,62,38,27
8,61,38,28
8,61,37,29
8,60,37,30
8,60,36,31
8,60,35,32
8,60,34,33
8,60,33,34
8,60,32,35
8,60,31,36
8,59,31,37
8,58,31,38
8,57,31,39
8,57,30,40
8,57,29,41
8,56,29,42
8,55,29,43
8,55,28,44
8,55,27,45
8,55,26,46
8,55,25,47
8,54,25,48
8,54,24,49
8,54,23,50
8,53,23,51
8,53,22,52
8,52,22,53
8,52,21,54
8,51,21,55
8,50,21,56
8,49,21,57
8,48,21,58
8,47,21,59
8,46,21,60
8,45,21,61
8,45,20,62
8,45,19,63
8,44,19,64
8,43,19,65
8,43,18,66
8,43,17,67
8,42,17,68
8,41,17,69
8,40,17,70
8,39,17,71
8,40,17,72
8,40,16,73
8,39,16,74
8,39,15,75
8,39,15,76
8,39,15,77
8,39,15,78
8,39,15,79
8,39,15,80
8,39,15,81
8,39,15,82
8,39,15,83
8,39,15,84
8,39,15,85
8,39,15,86
8,39,15,87
8,39,15,88
8,39,15,89
8,39,15,90
8,39,15,91
8,39,15,92
8,39,15,93
8,39,15,94
8,39,15,95
8,39,15,96
8,39,15,97
8,39,15,98
8,39,15,99
8,39,15,100
8,39,15,101
8,39,15,102
8,39,15,103
8,39,15,104
8,39,15,105
8,39,15,106
8,39,15,107
8,39,15,108
8,39,15,109
8,39,15,110
8,39,15,111
8,39,15,112
8,39,15,113
8,39,15,114
8,39,15,115
8,39,15,116
8,39,15,117
8,39,15,118
8,39,15,119
8,39,15,120
8,39,15,121
8,39,15,122
8,39,15,123
8,39,15,124
8,39,15,125
9,39,71,0
9,40,71,1
9,40,70,2
9,41,70,3
9,41,69,4
9,42,69,5
9,43,69,6
9,44,69,7
9,45,69,8
9,45,68,9
9,46,68,10
9,47,68,11
9,48,68,12
9,49,68,13
9,50,68,14
9,51,68,15
9,52,68,16
9,53,68,17
9,54,68,18
9,55,68,19
9,56,68,20
9,57,68,21
9,58,68,22
9,59,68,23
9,60,68,24
9,61,68,25
9,62,68,26
9,63,68,27
9,64,68,28
9,65,68,29
9,65,67,30
9,65,66,31
9,66,66,32
9,67,66,33
9,68,66,34
9,69,66,35
9,70,66,36
9,71,66,37
9,72,66,38
9,73,66,39
9,73,67,40
9,73,66,41
9,74,66,42
9,75,66,43
9,76,66,44
9,76,66,45
9,76,66,46
9,76,66,47
9,76,66,48
9,76,66,49
9,76,66,50
9,76,66,51
9,76,66,52
9,76,66,53
9,76,66,54
9,76,66,55
9,76,66,56
9,76,66,57
9,76,66,58
9,76,66,59
9,76,66,60
9,76,66,61
9,76,66,62
9,76,66,63
9,76,66,64
9,76,66,65
9,76,66,66
9,76,66,67
9,76,66,68
9,76,66,69
9,76,66,70
9,76,66,71
9,76,66,72
9,76,66,73
9,76,66,74
9,76,66,75
9,76,66,76
9,76,66,77
9,76,66,78
9,76,66,79
9,76,66,80
9,76,66,81
9,76,66,82
9,76,66,83
9,76,66,84
9,76,66,85
9,76,66,86
9,76,66,87
9,76,66,88
9,76,66,89
9,76,66,90
9,76,66,91
9,76,66,92
9,76,66,93
9,76,66,94
9,76,66,95
9,76,66,96
9,76,66,97
9,76,66,98
9,76,66,99
9,76,66,100
9,76,66,101
9,76,66,102
9,76,66,103
9,76,66,104
9,76,66,105
9,76,66,106
9,76,66,107
9,76,66,108
9,76,66,109
9,76,66,110
9,76,66,111
9,76,66,112
9,76,66,113
9,76,66,114
9,76,66,115
9,76,66,116
9,76,66,117
9,76,66,118
9,76,66,119
9,76,66,120
9,76,66,121
9,76,66,122
9,76,66,123
9,76,66,124
9,76,66,125
10,13,19,0
10,14,19,1
10,15,19,2
10,16,19,3
10,16,20,4
10,17,20,5
10,18,20,6
10,18,21,7
10,19,21,8
10,20,21,9
10,21,21,10
10,22,21,11
10,23,21,12
10,24,21,13
10,25,21,14
10,26,21,15
10,27,21,16
10,28,21,17
10,29,21,18
10,29,22,19
10,30,22,20
10,30,23,21
10,30,24,22
10,31,24,23
10,32,24,24
10,33,24,25
10,33,25,26
10,34,25,27
10,35,25,28
10,36,25,29
10,37,25,30
10,38,25,31
10,39,25,32
10,40,25,33
10,40,26,34
10,41,26,35
10,42,26,36
10,43,26,37
10,44,26,38
10,45,26,39
10,46,26,40
10,47,26,41
10,48,26,42
10,48,27,43
10,48,28,44
10,49,28,45
10,49,29,46
10,50,29,47
10,51,29,48
10,52,29,49
10,53,29,50
10,53,30,51
10,54,30,52
10,54,31,53
10,54,32,54
10,54,33,55
10,54,34,56
10,55,34,57
10,55,35,58
10,56,35,59
10,56,36,60
10,57,36,61
10,58,36,62
10,58,37,63
10,59,37,64
10,60,37,65
10,60,38,66
10,61,38,67
10,62,38,68
10,63,38,69
10,63,39,70
10,63,40,71
10,64,40,72
10,65,40,73
10,65,41,74
10,65,42,75
10,66,42,76
10,66,43,77
10,66,44,78
10,66,45,79
10,66,46,80
10,66,47,81
10,67,47,82
10,67,48,83
10,68,48,84
10,69,48,85
10,70,48,86
10,70,49,87
10,71,49,88
10,71,50,89
10,71,51,90
10,71,52,91
10,71,53,92
10,71,54,93
10,72,54,94
10,73,54,95
10,73,55,96
10,74,55,97
10,75,55,98
10,76,55,99
10,76,56,100
10,77,56,101
10,77,57,102
10,78,57,103
10,79,57,104
10,79,57,105
10,79,57,106
10,79,57,107
10,79,57,108
10,79,57,109
10,79,57,110
10,79,57,111
10,79,57,112
10,79,57,113
10,79,57,114
10,79,57,115
10,79,57,116
10,79,57,117
10,79,57,118
10,79,57,119
10,79,57,120
10,79,57,121
10,79,57,122
10,79,57,123
10,79,57,124
10,79,57,125
11,74,30,0
11,74,29,1
11,73,29,2
11,72,29,3
11,71,29,4
11,70,29,5
11,69,29,6
11,68,29,7
11,68,28,8
11,67,28,9
11,66,28,10
11,65,28,11
11,64,28,12
11,63,28,13
11,63,27,14
11,63,26,15
11,62,26,16
11,61,26,17
11,60,26,18
11,59,26,19
11,58,26,20
11,57,26,21
11,56,26,22
11,55,26,23
11,55,25,24
11,54,25,25
11,53,25,26
11,52,25,27
11,51,25,28
11,50,25,29
11,49,25,30
11,48,25,31
11,47,25,32
11,47,24,33
11,46,24,34
11,45,24,35
11,44,24,36
11,43,24,37
11,42,24,38
11,41,24,39
11,41,23,40
11,40,23,41
11,39,23,42
11,39,22,43
11,38,22,44
11,37,22,45
11,37,21,46
11,37,20,47
11,37,21,48
11,36,21,49
11,35,21,50
11,34,21,51
11,33,21,52
11,32,21,53
11,31,21,54
11,31,20,55
11,30,20,56
11,29,20,57
11,28,20,58
11,28,19,59
11,28,19,60
11,28,19,61
11,28,19,62
11,28,19,63
11,28,19,64
11,28,19,65
11,28,19,66
11,28,19,67
11,28,19,68
11,28,19,69
11,28,19,70
11,28,19,71
11,28,19,72
11,28,19,73
11,28,19,74
11,28,19,75
11,28,19,76
11,28,19,77
11,28,19,78
11,28,19,79
11,28,19,80
11,28,19,81
11,28,19,82
11,28,19,83
11,28,19,84
11,28,19,85
11,28,19,86
11,28,19,87
11,28,19,88
11,28,19,89
11,28,19,90
11,28,19,91
11,28,19,92
11,28,19,93
11,28,19,94
11,28,19,95
11,28,19,96
11,28,19,97
11,28,19,98
11,28,19,99
11,28,19,100
11,28,19,101
11,28,19,102
11,28,19,103
11,28,19,104
11,28,19,105
11,28,19,106
11,28,19,107
11,28,19,108
11,28,19,109
11,28,19,110
11,28,19,111
11,28,19,112
11,28,19,113
11,28,19,114
11,28,19,115
11,28,19,116
11,28,19,117
11,28,19,118
11,28,19,119
11,28,19,120
11,28,19,121
11,28,19,122
11,28,19,123
11,28,19,124
11,28,19,125
12,32,34,0
12,32,33,1
12,33,33,2
12,34,33,3
12,34,32,4
12,35,32,5
12,36,32,6
12,37,32,7
12,38,32,8
12,39,32,9
12,40,32,10
12,41,32,11
12,42,32,12
12,42,31,13
12,42,30,14
12,43,30,15
12,44,30,16
12,45,30,17
12,45,29,18
12,45,28,19
12,45,27,20
12,46,27,21
12,47,27,22
12,48,27,23
12,49,27,24
12,50,27,25
12,51,27,26
12,52,27,27
12,52,26,28
12,53,26,29
12,54,26,30
12,54,25,31
12,54,24,32
12,55,24,33
12,56,24,34
12,56,25,35
12,56,24,36
12,57,24,37
12,57,23,38
12,57,22,39
12,57,21,40
12,57,20,41
12,58,20,42
12,59,20,43
12,59,20,44
12,59,20,45
12,59,20,46
12,59,20,47
12,59,20,48
12,59,20,49
12,59,20,50
12,59,20,51
12,59,20,52
12,59,20,53
12,59,20,54
12,59,20,55
12,59,20,56
12,59,20,57
12,59,20,58
12,59,20,59
12,59,20,60
12,59,20,61
12,59,20,62
12,59,20,63
12,59,20,64
12,59,20,65
12,59,20,66
12,59,20,67
12,59,20,68
12,59,20,69
12,59,20,70
12,59,20,71
12,59,20,72
12,59,20,73
12,59,20,74
12,59,20,75
12,59,20,76
12,59,20,77
12,59,20,78
12,59,20,79
12,59,20,80
12,59,20,81
12,59,20,82
12,59,20,83
12,59,20,84
12,59,20,85
12,59,20,86
12,59,20,87
12,59,20,88
12,59,20,89
12,59,20,90
12,59,20,91
12,59,20,92
12,59,20,93
12,59,20,94
12,59,20,95
12,59,20,96
12,59,20,97
12,59,20,98
12,59,20,99
12,59,20,100
12,59,20,101
12,59,20,102
12,59,20,103
12,59,20,104
12,59,20,105
12,59,20,106
12,59,20,107
12,59,20,108
12,59,20,109
12,59,20,110
12,59,20,111
12,59,20,112
12,59,20,113
12,59,20,114
12,59,20,115
12,59,20,116
12,59,20,117
12,59,20,118
12,59,20,119
12,59,20,120
12,59,20,121
12,59,20,122
12,59,20,123
12,59,20,124
12,59,20,125
13,48,61,0
13,48,60,1
13,48,59,2
13,48,58,3
13,48,57,4
13,47,57,5
13,47,56,6
13,46,56,7
13,45,56,8
13,44,56,9
13,43,56,10
13,42,56,11
13,42,55,12
13,42,54,13
13,41,54,14
13,40,54,15
13,40,53,16
13,39,53,17
13,38,53,18
13,38,52,19
13,37,52,20
13,36,52,21
13,36,51,22
13,36,50,23
13,36,49,24
13,35,49,25
13,34,49,26
13,33,49,27
13,32,49,28
13,32,48,29
13,32,47,30
13,32,46,31
13,31,46,32
13,30,46,33
13,29,46,34
13,28,46,35
13,27,46,36
13,26,46,37
13,26,45,38
13,26,44,39
13,25,44,40
13,25,43,41
13,25,42,42
13,25,41,43
13,24,41,44
13,24,40,45
13,24,39,46
13,23,39,47
13,23,38,48
13,23,37,49
13,23,36,50
13,23,35,51
13,23,34,52
13,22,34,53
13,22,33,54
13,21,33,55
13,21,32,56
13,21,31,57
13,21,30,58
13,21,29,59
13,20,29,60
13,20,28,61
13,19,28,62
13,18,28,63
13,17,28,64
13,16,28,65
13,16,27,66
13,15,27,67
13,14,27,68
13,13,27,69
13,12,27,70
13,12,26,71
13,11,26,72
13,10,26,73
13,10,25,74
13,10,24,75
13,9,24,76
13,9,23,77
13,8,23,78
13,8,22,79
13,8,21,80
13,7,21,81
13,8,21,82
13,8,20,83
13,8,20,84
13,8,20,85
13,8,20,86
13,8,20,87
13,8,20,88
13,8,20,89
13,8,20,90
13,8,20,91
13,8,20,92
13,8,20,93
13,8,20,94
13,8,20,95
13,8,20,96
13,8,20,97
13,8,20,98
13,8,20,99
13,8,20,100
13,8,20,101
13,8,20,102
13,8,20,103
13,8,20,104
13,8,20,105
13,8,20,106
13,8,20,107
13,8,20,108
13,8,20,109
13,8,20,110
13,8,20,111
13,8,20,112
13,8,20,113
13,8,20,114
13,8,20,115
13,8,20,116
13,8,20,117
13,8,20,118
13,8,20,119
13,8,20,120
13,8,20,121
13,8,20,122
13,8,20,123
13,8,20,124
13,8,20,125
14,22,27,0
14,23,27,1
14,24,27,2
14,25,27,3
14,25,26,4
14,26,26,5
14,27,26,6
14,27,25,7
14,28,25,8
14,29,25,9
14,30,25,10
14,30,24,11
14,31,24,12
14,32,24,13
14,32,23,14
14,33,23,15
14,34,23,16
14,34,22,17
14,35,22,18
14,36,22,19
14,37,22,20
14,38,22,21
14,39,22,22
14,39,21,23
14,39,20,24
14,38,20,25
14,38,19,26
14,39,19,27
14,40,19,28
14,41,19,29
14,41,18,30
14,41,17,31
14,41,16,32
14,41,15,33
14,41,14,34
14,42,14,35
14,43,14,36
14,44,14,37
14,44,14,38
14,44,14,39
14,44,14,40
14,44,14,41
14,44,14,42
14,44,14,43
14,44,14,44
14,44,14,45
14,44,14,46
14,44,14,47
14,44,14,48
14,44,14,49
14,44,14,50
14,44,14,51
14,44,14,52
14,44,14,53
14,44,14,54
14,44,14,55
14,44,14,56
14,44,14,57
14,44,14,58
14,44,14,59
14,44,14,60
14,44,14,61
14,44,14,62
14,44,14,63
14,44,14,64
14,44,14,65
14,44,14,66
14,44,14,67
14,44,14,68
14,44,14,69
14,44,14,70
14,44,14,71
14,44,14,72
14,44,14,73
14,44,14,74
14,44,14,75
14,44,14,76
14,44,14,77
14,44,14,78
14,44,14,79
14,44,14,80
14,44,14,81
14,44,14,82
14,44,14,83
14,44,14,84
14,44,14,85
14,44,14,86
14,44,14,87
14,44,14,88
14,44,14,89
14,44,14,90
14,44,14,91
14,44,14,92
14,44,14,93
14,44,14,94
14,44,14,95
14,44,14,96
14,44,14,97
14,44,14,98
14,44,14,99
14,44,14,100
14,44,14,101
14,44,14,102
14,44,14,103
14,44,14,104
14,44,14,105
14,44,14,106
14,44,14,107
