agent_id,x,y,time_step
2,65,34,42
2,66,34,43
2,67,34,44
2,68,34,45
2,69,34,46
2,70,34,47
2,70,35,48
2,70,36,49
2,71,36,50
2,72,36,51
2,73,36,52
2,74,36,53
2,75,36,54
2,75,35,55
2,76,35,56
2,76,36,57
2,77,36,58
2,78,36,59
2,78,35,60
2,79,35,61
2,79,35,62
2,79,35,63
2,79,35,64
2,79,35,65
2,79,35,66
2,79,35,67
2,79,35,68
2,79,35,69
2,79,35,70
2,79,35,71
2,79,35,72
2,79,35,73
2,79,35,74
2,79,35,75
2,79,35,76
2,79,35,77
2,79,35,78
2,79,35,79
2,79,35,80
2,79,35,81
2,79,35,82
2,79,35,83
2,79,35,84
2,79,35,85
2,79,35,86
2,79,35,87
2,79,35,88
2,79,35,89
2,79,35,90
2,79,35,91
2,79,35,92
2,79,35,93
2,79,35,94
2,79,35,95
2,79,35,96
2,79,35,97
2,79,35,98
2,79,35,99
2,79,35,100
2,79,35,101
2,79,35,102
2,79,35,103
2,79,35,104
2,79,35,105
2,79,35,106
2,79,35,107
2,79,35,108
2,79,35,109
2,79,35,110
2,79,35,111
2,79,35,112
2,79,35,113
2,79,35,114
2,79,35,115
2,79,35,116
2,79,35,117
2,79,35,118
2,79,35,119
2,79,35,120
2,79,35,121
2,79,35,122
2,79,35,123
2,79,35,124
2,79,35,125
2,79,35,126
2,79,35,127
2,79,35,128
2,79,35,129
2,79,35,130
2,79,35,131
2,79,35,132
2,79,35,133
2,79,35,134
2,79,35,135
2,79,35,136
2,79,35,137
3,55,45,0
3,55,44,1
3,55,43,2
3,55,42,3
3,54,42,4
3,53,42,5
3,53,41,6
3,52,41,7
3,52,40,8
3,52,39,9
3,51,39,10
3,50,39,11
3,49,39,12
3,49,38,13
3,48,38,14
3,48,37,15
3,47,37,16
3,47,36,17
3,47,35,18
3,46,35,19
3,45,35,20
3,45,34,21
3,44,34,22
3,43,34,23
3,43,33,24
3,42,33,25
3,41,33,26
3,41,32,27
3,40,32,28
3,39,32,29
3,38,32,30
3,37,32,31
3,36,32,32
3,36,31,33
3,36,30,34
3,35,30,35
3,35,29,36
3,35,28,37
3,35,27,38
3,35,26,39
3,35,25,40
3,34,25,41
3,34,24,42
3,34,23,43
3,34,22,44
3,33,22,45
3,33,21,46
3,32,21,47
3,31,21,48
3,31,20,49
3,31,19,50
3,30,19,51
3,30,18,52
3,29,18,53
3,28,18,54
3,27,18,55
3,27,17,56
3,27,16,57
3,27,15,58
3,26,15,59
3,25,15,60
3,24,15,61
3,23,15,62
3,22,15,63
3,22,14,64
3,22,13,65
3,21,13,66
3,20,13,67
3,19,13,68
3,18,13,69
3,17,13,70
3,16,13,71
3,15,13,72
3,14,13,73
3,13,13,74
3,13,12,75
3,13,11,76
3,12,11,77
3,11,11,78
3,11,10,79
3,11,9,80
3,10,9,81
3,9,9,82
3,8,9,83
3,8,8,84
3,7,8,85
3,7,7,86
3,7,6,87
3,7,5,88
3,6,5,89
3,5,5,90
3,4,5,91
3,4,4,92
3,4,4,93
3,4,4,94
3,4,4,95
3,4,4,96
3,4,4,97
3,4,4,98
3,4,4,99
3,4,4,100
3,4,4,101
3,4,4,102
3,4,4,103
3,4,4,104
3,4,4,105
3,4,4,106
3,4,4,107
3,4,4,108
3,4,4,109
3,4,4,110
3,4,4,111
3,4,4,112
3,4,4,113
3,4,4,114
3,4,4,115
3,4,4,116
3,4,4,117
3,4,4,118
3,4,4,119
3,4,4,120
3,4,4,121
3,4,4,122
3,4,4,123
3,4,4,124
3,4,4,125
3,4,4,126
3,4,4,127
3,4,4,128
3,4,4,129
3,4,4,130
3,4,4,131
3,4,4,132
3,4,4,133
3,4,4,134
3,4,4,135
3,4,4,136
3,4,4,137
4,36,52,0
4,36,51,1
4,36,50,2
4,36,49,3
4,36,48,4
4,36,47,5
4,36,46,6
4,36,45,7
4,36,44,8
4,36,43,9
4,36,42,10
4,35,42,11
4,35,41,12
4,34,41,13
4,33,41,14
4,33,40,15
4,32,40,16
4,31,40,17
4,31,39,18
4,31,38,19
4,31,37,20
4,31,36,21
4,31,35,22
4,31,34,23
4,30,34,24
4,30,33,25
4,29,33,26
4,29,32,27
4,29,31,28
4,28,31,29
4,27,31,30
4,27,30,31
4,27,29,32
4,26,29,33
4,26,28,34
4,26,27,35
4,26,26,36
4,26,25,37
4,26,24,38
4,26,23,39
4,26,22,40
4,26,21,41
4,26,20,42
4,25,20,43
4,24,20,44
4,24,19,45
4,23,19,46
4,23,18,47
4,23,17,48
4,23,16,49
4,22,16,50
4,22,15,51
4,22,14,52
4,21,14,53
4,20,14,54
4,19,14,55
4,19,13,56
4,18,13,57
4,18,12,58
4,18,11,59
4,18,10,60
4,18,9,61
4,17,9,62
4,17,8,63
4,17,7,64
4,17,6,65
4,17,5,66
4,17,4,67
4,18,4,68
4,18,3,69
4,18,2,70
4,18,1,71
4,17,1,72
4,17,0,73
4,17,0,74
4,17,0,75
4,17,0,76
4,17,0,77
4,17,0,78
4,17,0,79
4,17,0,80
4,17,0,81
4,17,0,82
4,17,0,83
4,17,0,84
4,17,0,85
4,17,0,86
4,17,0,87
4,17,0,88
4,17,0,89
4,17,0,90
4,17,0,91
4,17,0,92
4,17,0,93
4,17,0,94
4,17,0,95
4,17,0,96
4,17,0,97
4,17,0,98
4,17,0,99
4,17,0,100
4,17,0,101
4,17,0,102
4,17,0,103
4,17,0,104
4,17,0,105
4,17,0,106
4,17,0,107
4,17,0,108
4,17,0,109
4,17,0,110
4,17,0,111
4,17,0,112
4,17,0,113
4,17,0,114
4,17,0,115
4,17,0,116
4,17,0,117
4,17,0,118
4,17,0,119
4,17,0,120
4,17,0,121
4,17,0,122
4,17,0,123
4,17,0,124
4,17,0,125
4,17,0,126
4,17,0,127
4,17,0,128
4,17,0,129
4,17,0,130
4,17,0,131
4,17,0,132
4,17,0,133
4,17,0,134
4,17,0,135
4,17,0,136
4,17,0,137
5,67,53,0
5,67,52,1
5,67,51,2
5,67,50,3
5,66,50,4
5,65,50,5
5,64,50,6
5,64,50,7
5,64,50,8
5,64,50,9
5,64,50,10
5,64,50,11
5,64,50,12
5,64,50,13
5,64,50,14
5,64,50,15
5,64,50,16
5,64,50,17
5,64,50,18
5,64,50,19
5,64,50,20
5,64,50,21
5,64,50,22
5,64,50,23
5,64,50,24
5,64,50,25
5,64,50,26
5,64,50,27
5,64,50,28
5,64,50,29
5,64,50,30
5,64,50,31
5,64,50,32
5,64,50,33
5,64,50,34
5,64,50,35
5,64,50,36
5,64,50,37
5,64,50,38
5,64,50,39
5,64,50,40
5,64,50,41
5,64,50,42
5,64,50,43
5,64,50,44
5,64,50,45
5,64,50,46
5,64,50,47
5,64,50,48
5,64,50,49
5,64,50,50
5,64,50,51
5,64,50,52
5,64,50,53
5,64,50,54
5,64,50,55
5,64,50,56
5,64,50,57
5,64,50,58
5,64,50,59
5,64,50,60
5,64,50,61
5,64,50,62
5,64,50,63
5,64,50,64
5,64,50,65
5,64,50,66
5,64,50,67
5,64,50,68
5,64,50,69
5,64,50,70
5,64,50,71
5,64,50,72
5,64,50,73
5,64,50,74
5,64,50,75
5,64,50,76
5,64,50,77
5,64,50,78
5,64,50,79
5,64,50,80
5,64,50,81
5,64,50,82
5,64,50,83
5,64,50,84
5,64,50,85
5,64,50,86
5,64,50,87
5,64,50,88
5,64,50,89
5,64,50,90
5,64,50,91
5,64,50,92
5,64,50,93
5,64,50,94
5,64,50,95
5,64,50,96
5,64,50,97
5,64,50,98
5,64,50,99
5,64,50,100
5,64,50,101
5,64,50,102
5,64,50,103
5,64,50,104
5,64,50,105
5,64,50,106
5,64,50,107
5,64,50,108
5,64,50,109
5,64,50,110
5,64,50,111
5,64,50,112
5,64,50,113
5,64,50,114
5,64,50,115
5,64,50,116
5,64,50,117
5,64,50,118
5,64,50,119
5,64,50,120
5,64,50,121
5,64,50,122
5,64,50,123
5,64,50,124
5,64,50,125
5,64,50,126
5,64,50,127
5,64,50,128
5,64,50,129
5,64,50,130
5,64,50,131
5,64,50,132
5,64,50,133
5,64,50,134
5,64,50,135
5,64,50,136
5,64,50,137
6,13,53,0
6,13,52,1
6,13,51,2
6,14,51,3
6,14,50,4
6,15,50,5
6,16,50,6
6,16,49,7
6,17,49,8
6,17,48,9
6,17,47,10
6,17,46,11
6,18,46,12
6,18,45,13
6,19,45,14
6,20,45,15
6,21,45,16
6,22,45,17
6,23,45,18
6,24,45,19
6,25,45,20
6,25,44,21
6,26,44,22
6,27,44,23
6,28,44,24
6,29,44,25
6,30,44,26
6,31,44,27
6,32,44,28
6,33,44,29
6,34,44,30
6,35,44,31
6,35,43,32
6,35,42,33
6,36,42,34
6,37,42,35
6,38,42,36
6,38,41,37
6,39,41,38
6,39,40,39
6,40,40,40
6,41,40,41
6,42,40,42
6,43,40,43
6,44,40,44
6,45,40,45
6,46,40,46
6,46,41,47
6,47,41,48
6,47,40,49
6,48,40,50
6,49,40,51
6,50,40,52
6,51,40,53
6,52,40,54
6,52,39,55
6,53,39,56
6,54,39,57
6,55,39,58
6,56,39,59
6,57,39,60
6,58,39,61
6,59,39,62
6,60,39,63
6,61,39,64
6,61,38,65
6,62,38,66
6,63,38,67
6,63,37,68
6,63,37,69
6,63,37,70
6,63,37,71
6,63,37,72
6,63,37,73
6,63,37,74
6,63,37,75
6,63,37,76
6,63,37,77
6,63,37,78
6,63,37,79
6,63,37,80
6,63,37,81
6,63,37,82
6,63,37,83
6,63,37,84
6,63,37,85
6,63,37,86
6,63,37,87
6,63,37,88
6,63,37,89
6,63,37,90
6,63,37,91
6,63,37,92
6,63,37,93
6,63,37,94
6,63,37,95
6,63,37,96
6,63,37,97
6,63,37,98
6,63,37,99
6,63,37,100
6,63,37,101
6,63,37,102
6,63,37,103
6,63,37,104
6,63,37,105
6,63,37,106
6,63,37,107
6,63,37,108
6,63,37,109
6,63,37,110
6,63,37,111
6,63,37,112
6,63,37,113
6,63,37,114
6,63,37,115
6,63,37,116
6,63,37,117
6,63,37,118
6,63,37,119
6,63,37,120
6,63,37,121
6,63,37,122
6,63,37,123
6,63,37,124
6,63,37,125
6,63,37,126
6,63,37,127
6,63,37,128
6,63,37,129
6,63,37,130
6,63,37,131
6,63,37,132
6,63,37,133
6,63,37,134
6,63,37,135
6,63,37,136
6,63,37,137
7,67,57,0
7,66,57,1
7,65,57,2
7,64,57,3
7,63,57,4
7,63,56,5
7,63,55,6
7,63,54,7
7,63,53,8
7,62,53,9
7,62,52,10
7,61,52,11
7,60,52,12
7,59,52,13
7,58,52,14
7,58,51,15
7,58,50,16
7,58,49,17
7,58,48,18
7,57,48,19
7,57,47,20
7,56,47,21
7,56,46,22
7,56,45,23
7,56,44,24
7,55,44,25
7,55,43,26
7,55,42,27
7,54,42,28
7,54,41,29
7,54,40,30
7,53,40,31
7,53,39,32
7,52,39,33
7,51,39,34
7,50,39,35
7,50,38,36
7,49,38,37
7,49,37,38
7,48,37,39
7,47,37,40
7,47,36,41
7,46,36,42
7,45,36,43
7,44,36,44
7,43,36,45
7,42,36,46
7,42,35,47
7,42,34,48
7,42,33,49
7,41,33,50
7,41,32,51
7,41,31,52
7,40,31,53
7,40,30,54
7,39,30,55
7,38,30,56
7,37,30,57
7,37,29,58
7,37,28,59
7,36,28,60
7,36,27,61
7,35,27,62
7,34,27,63
7,33,27,64
7,32,27,65
7,31,27,66
7,30,27,67
7,30,26,68
7,29,26,69
7,29,25,70
7,28,25,71
7,27,25,72
7,27,24,73
7,27,23,74
7,26,23,75
7,26,24,76
7,25,24,77
7,25,24,78
7,25,24,79
7,25,24,80
7,25,24,81
7,25,24,82
7,25,24,83
7,25,24,84
7,25,24,85
7,25,24,86
7,25,24,87
7,25,24,88
7,25,24,89
7,25,24,90
7,25,24,91
7,25,24,92
7,25,24,93
7,25,24,94
7,25,24,95
7,25,24,96
7,25,24,97
7,25,24,98
7,25,24,99
7,25,24,100
7,25,24,101
7,25,24,102
7,25,24,103
7,25,24,104
7,25,24,105
7,25,24,106
7,25,24,107
7,25,24,108
7,25,24,109
7,25,24,110
7,25,24,111
7,25,24,112
7,25,24,113
7,25,24,114
7,25,24,115
7,25,24,116
7,25,24,117
7,25,24,118
7,25,24,119
7,25,24,120
7,25,24,121
7,25,24,122
7,25,24,123
7,25,24,124
7,25,24,125
7,25,24,126
7,25,24,127
7,25,24,128
7,25,24,129
7,25,24,130
7,25,24,131
7,25,24,132
7,25,24,133
7,25,24,134
7,25,24,135
7,25,24,136
7,25,24,137
8,0,29,0
8,0,30,1
8,1,30,2
8,1,31,3
8,2,31,4
8,2,32,5
8,3,32,6
8,3,33,7
8,3,34,8
8,3,35,9
8,3,34,10
8,3,35,11
8,4,35,12
8,4,36,13
8,4,36,14
8,4,36,15
8,4,36,16
8,4,36,17
8,4,36,18
8,4,36,19
8,4,36,20
8,4,36,21
8,4,36,22
8,4,36,23
8,4,36,24
8,4,36,25
8,4,36,26
8,4,36,27
8,4,36,28
8,4,36,29
8,4,36,30
8,4,36,31
8,4,36,32
8,4,36,33
8,4,36,34
8,4,36,35
8,4,36,36
8,4,36,37
8,4,36,38
8,4,36,39
8,4,36,40
8,4,36,41
8,4,36,42
8,4,36,43
8,4,36,44
8,4,36,45
8,4,36,46
8,4,36,47
8,4,36,48
8,4,36,49
8,4,36,50
8,4,36,51
8,4,36,52
8,4,36,53
8,4,36,54
8,4,36,55
8,4,36,56
8,4,36,57
8,4,36,58
8,4,36,59
8,4,36,60
8,4,36,61
8,4,36,62
8,4,36,63
8,4,36,64
8,4,36,65
8,4,36,66
8,4,36,67
8,4,36,68
8,4,36,69
8,4,36,70
8,4,36,71
8,4,36,72
8,4,36,73
8,4,36,74
8,4,36,75
8,4,36,76
8,4,36,77
8,4,36,78
8,4,36,79
8,4,36,80
8,4,36,81
8,4,36,82
8,4,36,83
8,4,36,84
8,4,36,85
8,4,36,86
8,4,36,87
8,4,36,88
8,4,36,89
8,4,36,90
8,4,36,91
8,4,36,92
8,4,36,93
8,4,36,94
8,4,36,95
8,4,36,96
8,4,36,97
8,4,36,98
8,4,36,99
8,4,36,100
8,4,36,101
8,4,36,102
8,4,36,103
8,4,36,104
8,4,36,105
8,4,36,106
8,4,36,107
8,4,36,108
8,4,36,109
8,4,36,110
8,4,36,111
8,4,36,112
8,4,36,113
8,4,36,114
8,4,36,115
8,4,36,116
8,4,36,117
8,4,36,118
8,4,36,119
8,4,36,120
8,4,36,121
8,4,36,122
8,4,36,123
8,4,36,124
8,4,36,125
8,4,36,126
8,4,36,127
8,4,36,128
8,4,36,129
8,4,36,130
8,4,36,131
8,4,36,132
8,4,36,133
8,4,36,134
8,4,36,135
8,4,36,136
8,4,36,137
9,45,20,0
9,45,19,1
9,45,18,2
9,44,18,3
9,44,17,4
9,44,16,5
9,44,15,6
9,44,14,7
9,44,13,8
9,44,12,9
9,43,12,10
9,42,12,11
9,41,12,12
9,40,12,13
9,40,11,14
9,40,10,15
9,40,9,16
9,39,9,17
9,38,9,18
9,37,9,19
9,36,9,20
9,35,9,21
9,35,8,22
9,35,7,23
9,34,7,24
9,34,8,25
9,33,8,26
9,33,8,27
9,33,8,28
9,33,8,29
9,33,8,30
9,33,8,31
9,33,8,32
9,33,8,33
9,33,8,34
9,33,8,35
9,33,8,36
9,33,8,37
9,33,8,38
9,33,8,39
9,33,8,40
9,33,8,41
9,33,8,42
9,33,8,43
9,33,8,44
9,33,8,45
9,33,8,46
9,33,8,47
9,33,8,48
9,33,8,49
9,33,8,50
9,33,8,51
9,33,8,52
9,33,8,53
9,33,8,54
9,33,8,55
9,33,8,56
9,33,8,57
9,33,8,58
9,33,8,59
9,33,8,60
9,33,8,61
9,33,8,62
9,33,8,63
9,33,8,64
9,33,8,65
9,33,8,66
9,33,8,67
9,33,8,68
9,33,8,69
9,33,8,70
9,33,8,71
9,33,8,72
9,33,8,73
9,33,8,74
9,33,8,75
9,33,8,76
9,33,8,77
9,33,8,78
9,33,8,79
9,33,8,80
9,33,8,81
9,33,8,82
9,33,8,83
9,33,8,84
9,33,8,85
9,33,8,86
9,33,8,87
9,33,8,88
9,33,8,89
9,33,8,90
9,33,8,91
9,33,8,92
9,33,8,93
9,33,8,94
9,33,8,95
9,33,8,96
9,33,8,97
9,33,8,98
9,33,8,99
9,33,8,100
9,33,8,101
9,33,8,102
9,33,8,103
9,33,8,104
9,33,8,105
9,33,8,106
9,33,8,107
9,33,8,108
9,33,8,109
9,33,8,110
9,33,8,111
9,33,8,112
9,33,8,113
9,33,8,114
9,33,8,115
9,33,8,116
9,33,8,117
9,33,8,118
9,33,8,119
9,33,8,120
9,33,8,121
9,33,8,122
9,33,8,123
9,33,8,124
9,33,8,125
9,33,8,126
9,33,8,127
9,33,8,128
9,33,8,129
9,33,8,130
9,33,8,131
9,33,8,132
9,33,8,133
9,33,8,134
9,33,8,135
9,33,8,136
9,33,8,137
10,9,3,0
10,9,4,1
10,10,4,2
10,11,4,3
10,11,5,4
10,10,5,5
10,10,6,6
10,10,7,7
10,11,7,8
10,11,8,9
10,11,9,10
10,12,9,11
10,12,9,12
10,12,9,13
10,12,9,14
10,12,9,15
10,12,9,16
10,12,9,17
10,12,9,18
10,12,9,19
10,12,9,20
10,12,9,21
10,12,9,22
10,12,9,23
10,12,9,24
10,12,9,25
10,12,9,26
10,12,9,27
10,12,9,28
10,12,9,29
10,12,9,30
10,12,9,31
10,12,9,32
10,12,9,33
10,12,9,34
10,12,9,35
10,12,9,36
10,12,9,37
10,12,9,38
10,12,9,39
10,12,9,40
10,12,9,41
10,12,9,42
10,12,9,43
10,12,9,44
10,12,9,45
10,12,9,46
10,12,9,47
10,12,9,48
10,12,9,49
10,12,9,50
10,12,9,51
10,12,9,52
10,12,9,53
10,12,9,54
10,12,9,55
10,12,9,56
10,12,9,57
10,12,9,58
10,12,9,59
10,12,9,60
10,12,9,61
10,12,9,62
10,12,9,63
10,12,9,64
10,12,9,65
10,12,9,66
10,12,9,67
10,12,9,68
10,12,9,69
10,12,9,70
10,12,9,71
10,12,9,72
10,12,9,73
10,12,9,74
10,12,9,75
10,12,9,76
10,12,9,77
10,12,9,78
10,12,9,79
10,12,9,80
10,12,9,81
10,12,9,82
10,12,9,83
10,12,9,84
10,12,9,85
10,12,9,86
10,12,9,87
10,12,9,88
10,12,9,89
10,12,9,90
10,12,9,91
10,12,9,92
10,12,9,93
10,12,9,94
10,12,9,95
10,12,9,96
10,12,9,97
10,12,9,98
10,12,9,99
10,12,9,100
10,12,9,101
10,12,9,102
10,12,9,103
10,12,9,104
10,12,9,105
10,12,9,106
10,12,9,107
10,12,9,108
10,12,9,109
10,12,9,110
10,12,9,111
10,12,9,112
10,12,9,113
10,12,9,114
10,12,9,115
10,12,9,116
10,12,9,117
10,12,9,118
10,12,9,119
10,12,9,120
10,12,9,121
10,12,9,122
10,12,9,123
10,12,9,124
10,12,9,125
10,12,9,126
10,12,9,127
10,12,9,128
10,12,9,129
10,12,9,130
10,12,9,131
10,12,9,132
10,12,9,133
10,12,9,134
10,12,9,135
10,12,9,136
10,12,9,137
11,20,66,0
11,20,65,1
11,21,65,2
11,22,65,3
11,22,64,4
11,22,63,5
11,22,62,6
11,22,61,7
11,22,60,8
11,22,59,9
11,22,58,10
11,22,57,11
11,23,57,12
11,23,56,13
11,24,56,14
11,24,55,15
11,24,54,16
11,25,54,17
11,25,53,18
11,25,52,19
11,25,51,20
11,25,50,21
11,25,49,22
11,25,48,23
11,26,48,24
11,26,47,25
11,26,46,26
11,26,45,27
11,26,44,28
11,26,43,29
11,26,42,30
11,26,41,31
11,26,40,32
11,27,40,33
11,27,39,34
11,27,38,35
11,27,37,36
11,27,36,37
11,27,37,38
11,27,36,39
11,27,35,40
11,27,34,41
11,27,33,42
11,27,32,43
11,27,31,44
11,27,30,45
11,28,30,46
11,28,30,47
11,28,30,48
11,28,30,49
11,28,30,50
11,28,30,51
11,28,30,52
11,28,30,53
11,28,30,54
11,28,30,55
11,28,30,56
11,28,30,57
11,28,30,58
11,28,30,59
11,28,30,60
11,28,30,61
11,28,30,62
11,28,30,63
11,28,30,64
11,28,30,65
11,28,30,66
11,28,30,67
11,28,30,68
11,28,30,69
11,28,30,70
11,28,30,71
11,28,30,72
11,28,30,73
11,28,30,74
11,28,30,75
11,28,30,76
11,28,30,77
11,28,30,78
11,28,30,79
11,28,30,80
11,28,30,81
11,28,30,82
11,28,30,83
11,28,30,84
11,28,30,85
11,28,30,86
11,28,30,87
11,28,30,88
11,28,30,89
11,28,30,90
11,28,30,91
11,28,30,92
11,28,30,93
11,28,30,94
11,28,30,95
11,28,30,96
11,28,30,97
11,28,30,98
11,28,30,99
11,28,30,100
11,28,30,101
11,28,30,102
11,28,30,103
11,28,30,104
11,28,30,105
11,28,30,106
11,28,30,107
11,28,30,108
11,28,30,109
11,28,30,110
11,28,30,111
11,28,30,112
11,28,30,113
11,28,30,114
11,28,30,115
11,28,30,116
11,28,30,117
11,28,30,118
11,28,30,119
11,28,30,120
11,28,30,121
11,28,30,122
11,28,30,123
11,28,30,124
11,28,30,125
11,28,30,126
11,28,30,127
11,28,30,128
11,28,30,129
11,28,30,130
11,28,30,131
11,28,30,132
11,28,30,133
11,28,30,134
11,28,30,135
11,28,30,136
11,28,30,137
12,78,62,0
12,77,62,1
12,76,62,2
12,75,62,3
12,74,62,4
12,73,62,5
12,72,62,6
12,71,62,7
12,71,61,8
12,70,61,9
12,69,61,10
12,68,61,11
12,67,61,12
12,66,61,13
12,65,61,14
12,64,61,15
12,63,61,16
12,62,61,17
12,61,61,18
12,60,61,19
12,59,61,20
12,58,61,21
12,57,61,22
12,56,61,23
12,55,61,24
12,55,60,25
12,54,60,26
12,53,60,27
12,52,60,28
12,51,60,29
12,50,60,30
12,49,60,31
12,48,60,32
12,47,60,33
12,47,59,34
12,46,59,35
12,45,59,36
12,44,59,37
12,43,59,38
12,42,59,39
12,41,59,40
12,40,59,41
12,39,59,42
12,38,59,43
12,37,59,44
12,36,59,45
12,35,59,46
12,34,59,47
12,33,59,48
12,32,59,49
12,31,59,50
12,30,59,51
12,30,60,52
12,29,60,53
12,28,60,54
12,27,60,55
12,26,60,56
12,26,59,57
12,25,59,58
12,24,59,59
12,24,58,60
12,23,58,61
12,22,58,62
12,21,58,63
12,21,58,64
12,21,58,65
12,21,58,66
12,21,58,67
12,21,58,68
12,21,58,69
12,21,58,70
12,21,58,71
12,21,58,72
12,21,58,73
12,21,58,74
12,21,58,75
12,21,58,76
12,21,58,77
12,21,58,78
12,21,58,79
12,21,58,80
12,21,58,81
12,21,58,82
12,21,58,83
12,21,58,84
12,21,58,85
12,21,58,86
12,21,58,87
12,21,58,88
12,21,58,89
12,21,58,90
12,21,58,91
12,21,58,92
12,21,58,93
12,21,58,94
12,21,58,95
12,21,58,96
12,21,58,97
12,21,58,98
12,21,58,99
12,21,58,100
12,21,58,101
12,21,58,102
12,21,58,103
12,21,58,104
12,21,58,105
12,21,58,106
12,21,58,107
12,21,58,108
12,21,58,109
12,21,58,110
12,21,58,111
12,21,58,112
12,21,58,113
12,21,58,114
12,21,58,115
12,21,58,116
12,21,58,117
12,21,58,118
12,21,58,119
12,21,58,120
12,21,58,121
12,21,58,122
12,21,58,123
12,21,58,124
12,21,58,125
12,21,58,126
12,21,58,127
12,21,58,128
12,21,58,129
12,21,58,130
12,21,58,131
12,21,58,132
12,21,58,133
12,21,58,134
12,21,58,135
12,21,58,136
12,21,58,137
13,23,67,0
13,24,67,1
13,25,67,2
13,26,67,3
13,26,66,4
13,27,66,5
13,28,66,6
13,29,66,7
13,30,66,8
13,31,66,9
13,32,66,10
13,33,66,11
13,34,66,12
13,35,66,13
13,36,66,14
13,37,66,15
13,38,66,16
13,39,66,17
13,40,66,18
13,41,66,19
13,42,66,20
13,43,66,21
13,44,66,22
13,45,66,23
13,46,66,24
13,47,66,25
13,48,66,26
13,49,66,27
13,49,65,28
13,49,64,29
13,49,63,30
13,49,62,31
13,50,62,32
13,51,62,33
13,52,62,34
13,53,62,35
13,54,62,36
13,54,61,37
13,55,61,38
13,56,61,39
13,57,61,40
13,58,61,41
13,59,61,42
13,60,61,43
13,60,60,44
13,61,60,45
13,62,60,46
13,63,60,47
13,64,60,48
13,65,60,49
13,66,60,50
13,67,60,51
13,68,60,52
13,69,60,53
13,70,60,54
13,71,60,55
13,72,60,56
13,72,61,57
13,72,60,58
13,73,60,59
13,73,59,60
13,74,59,61
13,75,59,62
13,75,60,63
13,75,60,64
13,75,60,65
13,75,60,66
13,75,60,67
13,75,60,68
13,75,60,69
13,75,60,70
13,75,60,71
13,75,60,72
13,75,60,73
13,75,60,74
13,75,60,75
13,75,60,76
13,75,60,77
13,75,60,78
13,75,60,79
13,75,60,80
13,75,60,81
13,75,60,82
13,75,60,83
13,75,60,84
13,75,60,85
13,75,60,86
13,75,60,87
13,75,60,88
13,75,60,89
